PC1,PC2
-21541.748,30626.428
-31435.13,-3317.289
-17060.613,-11785.703
-12116.387,2214.716
54448.867,28617.787
36964.51,14654.087
-33061.836,27310.133
53748.793,11751.225
-22088.893,-39574.89
-21089.031,19740.902
2343.1228,47751.95
-31938.053,-14219.069
-11002.547,32719.398
2408.7083,-3939.5066
43873.97,-27050.928
-22173.12,-46123.926
-30411.379,-2654.611
-21678.701,-3101.445
60922.734,-20430.309
-20955.691,-26353.129
62454.12,-22574.35
-29386.943,-6827.783
-33017.906,-42388.98
53294.01,-47647.19
-29896.906,39681.867
-29762.26,-41923.727
21934.037,-14260.141
52030.52,-29878.916
-21822.682,-13521.237
-19693.057,16032.0205
63817.145,-18414.254
45222.4,-8956.75
1135.3737,-37912.305
12628.133,26566.625
-30781.312,-45782.1
50651.87,13357.404
190.72456,42435.97
19577.824,14063.744
-32351.754,15758.314
-28824.758,34787.9
39873.207,-16636.227
3207.1292,45601.633
-28143.766,11132.437
-3629.8745,45332.605
56232.11,-43078.42
-14586.949,40856.516
38376.06,-41361.566
3245.9736,-12132.94
-19883.498,40168.863
-17920.162,42289.035
-12734.7,-17478.168
56408.418,28863.012
24410.443,-12505.619
-28169.645,16485.904
-13118.122,-10461.612
-13960.683,-42010.21
-25909.68,8656.264
-6562.523,37456.63
-23955.775,15062.124
-12625.285,-40848.945
-16870.047,-47753.574
50805.816,-1134.5773
-9181.722,12262.268
-21668.295,22319.975
-27772.871,-311.94418
-21414.45,6032.262
-29504.537,-43351.117
-14546.725,47145.145
-23006.992,1437.9933
-12413.303,41974.6
-5735.1143,-41544.945
-33632.707,-9563.582
-30245.268,-19623.623
44942.62,-36133.64
35497.77,36766.63
2500.9656,-36272.91
-23427.643,24329.615
-33804.734,-34657.906
-21023.19,41758.11
-6841.366,25523.611
-25990.137,4429.7974
-23021.13,-46822.055
-25507.49,-14264.788
-25406.281,-27316.795
-12848.386,-26416.34
-25713.236,19282.742
48354.89,46684.082
11180.435,-44377.48
13715.41,41566.195
53704.406,-6423.0503
-25364.021,14341.397
617.38446,-14382.373
62144.16,-38559.863
-4027.2092,-31969.316
-32021.613,-8908.138
-28929.457,11168.845
60707.137,-41149.273
58371.668,-43470.32
53107.605,46576.574
-5523.745,-3748.0452
35568.902,2679.6213
-27960.96,47258.047
-13397.219,-21030.525
-29561.922,42811.125
-27910.139,-47263.566
2183.6416,11609.798
-33911.363,28457.541
-31008.422,3253.3608
46322.555,45561.72
-30467.21,32236.521
-31080.348,-8956.762
-6426.013,23427.338
-21218.713,19388.066
21953.037,40143.2
-14750.334,-2971.5366
-28138.559,44304.996
50867.656,16439.15
27660.988,-39891.465
-22148.209,-12729.151
-10897.664,-21763.162
-6670.778,-23448.264
21872.293,8629.945
-12854.892,-20459.72
-30980.113,28827.445
-29403.297,21077.209
-12121.576,14819.637
-20344.027,11533.355
-25300.166,1901.9725
-16255.974,16413.15
60482.11,21868.5
30871.355,-2991.0112
-10783.916,47055.71
-2748.9333,41708.87
-22931.625,-26744.672
-2182.8481,42272.035
-30846.715,520.4272
-31622.912,-22932.902
-22159.855,1100.125
-5144.7744,-11433.48
-3038.932,-7468.464
4328.4966,19442.26
-13341.619,36746.312
-21776.549,-32184.824
-6260.841,-17791.764
40349.07,17260.998
55348.652,19804.652
-9189.6,3139.519
358.42517,-36344.098
-23250.334,12239.629
-21542.67,-20901.105
-7971.726,5464.153
-4710.8853,12428.419
-28586.725,-36016.41
-25291.418,32643.074
-12970.262,-29892.979
-30710.09,-41829.22
-12720.952,15607.109
-8799.838,-30928.28
-6278.5815,47383.906
25050.916,35015.78
115.299965,471.67484
-33778.816,-36869.2
12852.98,-26750.754
-4681.2134,34015.56
-18658.441,-2472.0603
-22265.164,-30908.805
-25792.44,-46227.65
3565.749,25021.092
-23123.916,19530.193
-21590.355,-7137.4604
10471.782,37120.402
-19195.191,-26597.79
63152.277,46862.81
-29847.598,1547.924
-29145.922,-14768.349
-31961.951,-36691.535
-12896.596,43762.46
-30729.105,12050.307
-4436.834,-43397.582
-23506.607,39022.773
-25407.309,-44307.54
-31005.305,-13025.93
-33794.742,25166.303
-6445.887,42336.184
-28607.799,-6672.7427
-10996.906,-29624.926
-16653.277,28447.045
-25775.344,42349.44
-21989.602,-4123.08
48763.832,29149.691
-21955.332,-5534.502
19570.646,9498.667
-12966.161,-23314.232
-9556.932,27694.393
43844.156,-26919.74
-30615.111,-20232.377
45515.66,21279.52
6585.6807,-11681.611
-25713.785,-45677.395
-30613.29,1912.6357
-25397.387,34406.047
-27359.557,-36142.46
482.44745,-47795.637
-33961.836,43486.15
-21154.084,5690.4233
-29352.402,36286.805
-13887.598,-46325.17
-30793.074,-32854.1
21844.64,26806.158
-5880.0796,-32568.27
-29469.646,39523.176
6199.2666,16846.06
-7077.909,6910.186
-22055.645,39252.727
24965.25,-5268.1035
54366.52,18300.145
60670.01,-42646.523
-14020.362,-4698.417
20536.838,-42641.65
-33787.29,12185.546
-29430.379,-33901.695
-33705.156,-42012.074
50725.93,33828.945
593.03644,29307.486
13639.021,43049.914
-19357.975,38889.113
445.17175,27023.854
971.03625,27266.547
52866.637,-4529.4077
-28431.432,19901.793
22135.818,-7837.5757
14064.995,38138.668
2440.2126,-43000.65
28852.236,29817.836
-13954.286,-14199.287
10520.764,-3088.7107
-30283.021,2016.3838
-25582.543,26959.25
-31085.67,-7479.601
60185.71,40093.19
-33693.777,-46938.1
-28373.68,3974.0007
-22064.137,240.99252
46368.277,-27301.637
-22271.035,2995.3787
37829.207,-29318.834
-6340.0107,-19858.303
40443.707,22699.283
-21947.732,10320.529
-20824.896,23193.979
52757.77,19327.773
-4618.8364,-14579.528
-17445.715,-14304.531
-6615.2734,8678.937
-29259.477,-6989.4224
343.60776,19492.664
-2848.543,5075.9683
-33859.25,46682.34
28952.342,-6200.5474
-28017.418,-30933.145
12699.357,42458.39
-12304.709,-18323.23
52977.113,27990.883
-17945.57,37608.15
-17647.232,33976.543
-13708.237,2830.8306
-26925.379,-37346.207
-27457.25,-40588.098
7689.4634,-18319.305
-23018.148,39820.06
1826.7522,33431.14
-27248.451,-20452.78
1032.537,11921.321
-10895.723,-46975.523
26877.078,21932.58
-28291.734,-12401.503
-25865.059,22079.889
-31824.887,16116.13
28984.973,47256.61
-30527.818,-39436.418
-30533.912,-38682.22
-31055.773,-5594.5933
56194.688,45855.637
-31087.232,38848.85
20366.385,-43446.05
-31154.492,-26513.982
48896.633,26776.03
99.654976,-44665.766
3259.5066,26756.23
-7223.968,20763.242
-24006.814,4966.708
50660.418,45695.844
4877.855,25992.219
-12653.236,-32394.357
-4804.6533,27869.148
-14379.014,-22695.146
52946.918,3395.1343
-7170.1035,33098.8
-32691.148,28327.236
58911.75,14482.811
3562.8774,36770.812
50844.387,-26494.75
-4800.874,29870.064
25436.744,-21318.607
-21922.004,35222.35
-23368.908,-13323.422
48526.56,24705.002
-29561.723,30345.496
64657.445,8400.521
-28149.477,24965.18
-29172.557,-32768.586
-25548.475,5211.985
-29725.14,6163.054
53021.457,39261.71
-10955.064,-5512.505
-25518.66,-23810.97
28587.527,-17256.223
-24039.756,36022.68
53733.824,-38610.707
54910.09,9396.281
-6227.656,9465.888
-22970.1,47654.793
50392.844,21256.037
-33782.68,-786.0247
-12074.234,-3634.3606
-13833.911,-2743.8816
2917.4275,43415.594
-32297.4,-10796.232
-30587.287,-35307.75
-32955.86,-7858.5845
-22203.799,-2302.1897
39144.984,9887.837
4999.1157,34911.83
-7111.3555,172.52574
52001.992,-12590.016
53848.8,-1733.1174
-12167.197,-23292.102
453.16135,-44474.58
-21054.736,29545.271
81.67277,-2595.2317
64471.14,-39426.793
592.0413,-6205.891
-1785.5598,7284.074
-5502.8154,28025.066
-31219.76,41241.062
-22207.021,-16385.393
21249.324,-45304.887
39879.395,13380.424
449.63068,-28317.514
52991.29,38158.92
13269.701,-31327.418
-23473.562,45342.207
44962.49,-16016.617
24957.16,-13133.833
-32953.152,15463.664
63255.195,-33971.03
-14570.553,-13233.774
-13089.547,-1689.3472
-16240.853,-12582.701
-14610.109,23785.367
50542.72,24401.4
-29220.965,-29173.354
23872.44,43500.332
36697.066,-2444.0286
31965.977,-37893.69
48316.05,43340.59
-2812.6865,-26436.775
38860.33,-41022.74
-22950.678,-10093.149
-13313.059,39243.953
-18982.74,20144.29
-32645.326,-21830.043
56196.848,-1833.1752
63820.598,25208.729
55505.066,-3030.9019
-6133.7954,36251.46
52909.133,16849.377
-7937.0103,-1725.3138
27179.23,-15813.391
46777.87,23189.42
2521.2776,41715.215
-22016.068,-24419.094
54801.664,-17244.059
23960.906,23251.36
-26776.01,18113.363
4411.9233,-28765.744
-28053.465,46525.477
-29653.822,-4417.3726
38034.81,33066.008
-22942.434,18891.309
60606.42,-19883.396
53271.848,-2710.7378
37467.703,15174.622
-18114.965,42363.18
-10922.363,12701.95
50761.227,46138.832
50858.53,-7875.395
-25586.852,-31461.086
-17024.307,-19340.758
-29865.174,-1233.2924
-2112.166,17755.371
-21315.826,4469.597
-21593.848,7212.359
61555.902,-42198.332
46523.438,22767.248
-32803.86,-37658.133
-25433.613,-36615.508
-22012.406,37127.652
-26846.057,17050.113
20828.71,-38540.184
-32732.662,-17112.879
59877.43,17808.604
-28715.355,-16434.107
-21196.016,28175.479
-6180.2695,43401.973
-22956.373,24886.977
-16859.459,-31117.686
53573.51,-3577.1638
-12825.331,-10088.556
-12279.555,-17886.639
42400.54,62.947563
-21827.338,-46022.918
53850.465,29531.63
-29592.205,-26289.512
37008.516,29283.156
28893.104,18928.383
6220.188,-24563.883
-33831.836,21353.932
-25283.14,-9155.078
47485.83,-10531.157
20202.773,-34901.723
-4861.1577,-16804.324
51522.156,16706.787
-28008.305,244.91386
-30634.842,-5891.084
15703.427,-37266.07
-21956.668,17449.752
16032.785,-4799.7627
-28741.383,11735.052
-20488.959,-7503.465
28130.771,4643.2524
44868.895,-23386.73
-31433.805,9324.994
52931.93,21159.518
-14920.472,40946.617
-14522.473,43941.3
63811.684,-15755.186
-9490.498,20574.07
1060.8446,31784.625
-13031.892,-36137.984
960.167,-3059.754
4365.6074,-16514.617
35279.68,-9491.844
-28259.836,10786.307
-30462.615,-41504.402
-30290.479,-21038.105
14973.345,-5247.4287
-106.93652,11332.118
-10085.399,28334.361
-23921.676,-23779.406
-32049.64,41395.137
-21480.662,-35253.74
-26513.854,31621.195
63874.445,2122.9558
50978.574,-31290.943
40103.203,1185.7162
-34051.426,20927.514
16816.133,14075.589
35555.586,-31645.482
-6093.6763,-22347.29
54819.215,31602.967
-5124.551,6645.745
3451.9722,-4004.3577
5014.2876,-8497.277
-12966.746,-878.90424
63562.27,-5817.187
-21732.18,-14908.581
-31895.75,36536.473
-25346.498,-28166.236
-28386.842,-7722.2964
-26351.234,-22405.676
-4008.369,8380.572
-20280.549,43200.605
-32807.934,-26161.996
-22109.734,-40130.11
53828.547,-33547.797
-30971.742,-10559.288
4872.7725,10200.286
-12411.588,-1136.8994
-20250.443,30053.05
-4846.5293,-39010.355
-21412.883,-21522.477
-30577.457,-18851.533
256.90656,9091.579
49112.137,-25423.275
-17930.219,-33324.848
-12956.091,1375.3152
-27179.707,-43848.855
-18698.408,-36955.066
-21561.254,-4332.0337
-20082.793,-38382.73
-13279.818,-45486.543
21213.578,5587.021
53041.137,4835.8657
-30459.307,14781.667
-31391.287,-43821.848
-17104.662,10262.826
-25779.453,-35594.953
-32651.305,37745.703
30450.396,11338.446
-21688.494,-36166.71
6669.9697,14529.129
1766.4498,-36200.0
-30979.014,1169.5023
-10904.189,-41183.113
-31966.496,21345.068
-26930.201,18022.012
-22029.21,39793.707
-21644.96,-40628.617
-26308.555,-28463.156
645.3212,-41462.953
58962.504,-25831.225
-21055.666,-8836.321
-16182.362,15952.865
-21784.424,-37912.156
2371.46,1584.4147
10198.069,40766.2
-12504.191,-11427.013
53774.805,-47230.395
-23837.877,-44782.72
-21635.68,-5622.702
-21080.64,-33382.402
-16476.254,6644.471
-30675.744,17170.555
-28209.385,-24244.322
-33914.32,29209.365
-8544.15,20931.684
-5946.692,19914.443
-20354.229,17746.758
50447.953,39029.56
-23415.578,-36885.117
63810.156,-23406.998
-33608.77,-41834.375
18466.146,2093.523
-20158.715,20900.326
-2660.2107,-26059.857
-28404.145,9808.115
33405.492,-43708.64
-24029.703,8465.315
-5447.821,-10271.96
60294.332,-21334.47
37917.273,-47312.145
-31807.414,26855.502
-29696.031,-42909.62
1519.0697,18392.242
50668.87,3773.329
54526.4,-10848.757
55973.996,-12864.805
-2196.8943,45442.438
-29374.586,17637.422
-30934.865,-10668.949
43387.668,-17735.455
-6043.5566,33124.4
-26409.37,-14056.416
-21426.39,-26644.947
-12887.074,6590.912
35567.023,40088.457
-25503.404,22537.293
-6153.8677,-34037.004
-12936.379,14779.337
-12477.015,21929.3
49350.22,-32453.271
-6427.6694,39369.754
-31393.79,42365.926
-13825.949,-22269.785
31420.03,-39227.996
4178.166,16085.647
25359.006,18866.613
-3179.8738,-31077.764
-31276.09,38134.58
-5477.6523,8897.14
60993.242,-16135.6045
10726.769,-31999.018
-16998.479,21770.305
-12251.845,-42201.16
6177.0425,11128.821
-32081.576,11434.321
44893.77,18396.111
-30409.686,6055.9697
-21680.87,-42923.383
-2718.5586,15668.744
-33981.855,-47798.19
3232.869,4810.2554
-10804.81,19288.086
62856.246,-26979.389
-25951.393,-29478.14
47798.977,-36484.137
-5837.6187,-37743.633
51971.734,-38071.6
-6741.9185,1907.6904
-28756.47,9431.176
-17066.535,-23348.799
-12350.485,17136.92
-14603.719,2462.771
-8637.77,-45667.047
59953.293,12122.835
-26638.135,-38855.242
-13385.369,29839.207
-22957.547,-30264.676
-30091.61,20971.014
-30272.176,23657.37
2903.3274,-37621.29
-10916.237,23770.615
18944.639,22030.922
54003.723,-7278.7183
54705.824,-31153.715
-6372.252,-35775.938
-23347.23,-46141.098
-29419.404,-32891.47
2506.4434,34915.51
-21226.746,-12886.572
-32213.506,1488.4109
1584.8981,-39083.13
-21816.846,2032.9712
-26783.02,-1140.7107
33616.45,-24894.176
51860.25,44532.723
25112.705,12284.327
-29047.33,8561.7295
-3604.8853,-1109.9097
37645.996,-667.48126
21134.676,13980.019
39955.4,26025.135
53771.855,-19656.225
-9098.185,25849.64
2079.5596,31308.553
-23778.828,35874.246
-30545.84,10926.074
3533.408,6815.233
-14410.516,16259.783
-22227.166,-7053.1284
25383.666,26643.953
-31227.123,40414.2
50759.89,-20481.598
63954.734,-27783.19
12808.696,31653.334
-22842.654,-12458.438
-28271.012,-7886.622
20431.816,34055.902
-30179.668,45606.215
-15679.256,-17222.252
54821.426,-41933.97
-19332.465,22213.818
-6085.603,2098.337
-22046.121,15747.707
5072.571,15940.827
-33866.15,19502.328
-32856.824,7703.1436
-12245.975,-2699.3372
-28213.457,-45279.773
-21234.354,-23380.68
3228.148,26495.744
-19152.982,-39945.453
13680.255,44884.383
37181.152,11356.065
-21132.79,5229.1714
1363.4225,24260.16
-21520.111,27074.404
-7751.559,-7433.6157
-28292.316,-4817.5845
30544.588,-12626.944
23990.988,-6045.5405
-14066.587,-40404.5
-27693.24,-40681.918
-7914.228,-19114.361
4115.7935,-14905.554
-33715.152,-37913.297
-29689.514,-4132.011
64020.184,-32565.383
-22911.625,-47318.227
48516.28,-4566.0103
-30748.53,-45362.273
-7231.3496,26386.229
50459.137,-1327.3918
-23652.17,-44882.277
-12190.874,5440.806
-2781.5615,-19707.2
-32224.639,46194.9
40074.094,-16813.48
-14977.854,-8098.076
-28672.068,-29493.184
-23152.172,19738.54
31586.209,19728.361
-30798.613,9107.436
-8777.057,-5262.411
3229.1858,-2933.0708
-30491.098,-34334.266
1867.1836,35359.28
-6017.6846,-36832.375
36997.637,-17645.998
10387.364,-24921.98
-10438.759,-24126.82
2791.6306,90.57861
2478.4412,-22162.725
-30404.787,-40712.887
-30582.041,12523.416
-33689.99,-2408.865
-4670.4917,45828.066
-31540.158,-23246.814
245.01941,45169.527
37165.305,27208.91
-29744.076,-8995.001
-29461.125,29026.463
-12356.644,-27967.082
22163.002,-47427.414
-22984.385,1657.8809
-32004.305,-38944.91
-4845.9556,23567.443
-25334.148,-40884.28
30138.451,-17052.678
-25687.346,-14037.169
-28523.252,-14549.806
-26820.11,8969.665
-10941.482,20360.371
-20335.293,-17222.307
13729.719,9910.871
316.59497,23757.115
-10311.128,-33359.133
-26101.2,-4561.383
54866.734,31242.86
-23082.197,-16030.183
-22707.305,1560.0283
-16536.035,13173.13
-30622.252,24394.033
-30938.389,-21385.273
-21114.242,174.93312
-11473.918,-7064.013
-30716.373,27083.705
-30648.088,-30378.986
3313.1829,-37066.95
-30581.445,30511.86
29934.291,25292.762
-22749.908,-19005.705
-7204.4536,5413.201
-17058.643,-14640.929
1960.6322,-10483.652
36932.746,-21554.547
-17048.604,-11226.621
-28121.328,5309.87
-9113.825,-21277.137
-33045.535,-9341.012
308.55295,-7862.654
-21826.969,4654.935
-13900.086,-37111.58
-26396.127,15737.515
56654.773,13739.479
2661.683,-42361.47
-21722.062,43175.82
3366.769,-18615.535
22864.348,-36117.344
2639.9053,-1345.2272
37630.223,16313.098
-12549.097,26243.145
-30326.166,40491.934
2632.3752,-2282.1338
-31129.604,38494.637
-31618.406,1062.7954
59866.66,12261.549
-7777.946,14493.029
-28482.393,36208.758
-31864.768,41012.58
-17023.223,-35000.15
36931.66,-42484.59
-13885.053,-46205.098
-12564.618,37700.637
-22956.889,38249.76
-23730.12,14710.995
-30841.238,-3632.3914
35905.48,-29766.924
30160.543,-41314.934
61090.57,41359.71
-9348.562,25091.021
-12951.209,-7388.6025
-7179.7124,8330.781
-25804.666,26688.006
-28352.408,-37758.312
-22157.18,-15495.654
50711.97,-33807.055
13925.28,34489.855
261.1083,-8657.526
-29992.834,10788.516
-29513.521,47644.895
-28750.514,-9990.826
43955.824,-47198.707
4226.825,15011.552
311.36832,-35107.1
48055.32,-4830.1743
-7982.7715,42081.125
-2058.4714,-47500.668
-28288.701,4587.4263
34198.496,-4811.7803
-31354.135,-43938.812
-27117.092,18194.207
-3951.8154,-8407.0625
48514.508,6372.9907
-14714.151,-8706.271
-3821.4167,-8067.184
-18123.824,40825.36
52988.746,-26071.945
-28764.635,41919.266
-13153.819,8831.018
28977.941,27249.51
-22022.088,-17034.457
150.0918,1747.4944
-30502.246,-30257.754
-9694.103,-43782.426
-5302.5083,-47887.176
6315.1953,-32315.303
-23984.18,28913.916
2994.6006,41319.074
-23421.402,8819.705
54.189865,15302.448
-17698.03,26746.291
-21918.467,17994.697
-20087.195,32947.438
22849.664,8626.763
25633.498,-44681.84
1177.3079,14979.611
-26364.492,-37297.863
60938.14,-43192.77
-20186.812,47777.68
-16599.18,-29567.186
52967.402,32623.97
-16491.26,18108.744
-22972.617,-1335.7192
-21797.404,9119.751
-30483.828,4669.548
-5693.59,2997.4626
2482.373,-20141.062
52940.965,-4343.7793
-25436.158,-29495.635
59863.562,23322.578
-21068.375,39988.613
-33629.64,-46149.22
3200.279,-23945.322
-26454.582,23151.387
-29430.188,-25124.0
-28708.031,16672.604
-3251.33,24100.303
-31875.543,17077.883
-14563.974,39660.062
-31339.896,-8821.339
14076.987,-46527.58
28815.71,31167.354
-31185.277,32115.928
56498.74,-47512.08
-16649.012,47752.715
5518.86,39335.996
-1417.4252,19524.195
-12257.339,39449.33
-6101.3604,12478.783
-17964.287,35038.48
-21734.709,14617.694
-21804.084,17256.686
-33995.555,46339.703
-28180.467,-18657.709
46577.06,-206.35756
-33893.945,-41966.184
-31699.105,29260.922
-10843.878,1394.4862
-29692.127,13094.45
-31220.777,-13992.097
2267.4668,39697.754
-10766.189,22453.91
52581.73,-8795.171
-11032.442,-22672.89
-25919.516,-19285.004
-26680.512,-15581.461
31811.523,-12867.494
-31859.979,-7692.6514
-28387.766,-37494.12
-21825.953,20269.889
-28188.697,-21063.568
-31218.09,5426.6475
-32611.324,-28247.297
19417.432,-21372.18
-9325.637,-10262.374
61734.51,-7783.3496
58025.19,-20878.145
-25328.148,-37458.594
-12462.247,-16214.209
-21156.307,34641.53
-22050.34,27015.043
-2984.744,-23440.102
-21837.48,-3323.5244
30133.975,-38713.28
-26999.668,22027.738
-22284.887,15100.565
-25553.795,-2438.4353
38625.863,-47451.652
-28070.498,31867.668
-26144.557,33687.76
-26630.729,8639.543
47114.17,24564.152
-29222.99,-28750.027
48217.535,-15522.897
-30316.271,-24003.758
-30935.438,-1678.173
-30917.703,-31741.734
-28728.56,-22295.262
-15073.9375,-6226.6587
-7893.293,24430.734
-6052.992,36950.31
50699.574,-34158.96
37046.754,29174.268
-31815.705,-45102.87
-5034.12,-8329.483
-21046.791,3172.9546
-29471.861,32328.877
50431.332,6138.464
-10295.4,18251.58
-30828.867,37773.996
-12996.818,-34803.793
-9311.3545,-44493.723
-10880.515,28535.08
-22371.643,44025.49
44273.97,39220.953
43890.344,21511.799
-12847.113,-8470.217
-17904.46,-32595.814
-12766.337,6856.4204
-12744.388,-2052.2334
-15149.425,-4998.4795
22947.941,-8931.508
57988.914,2281.5967
-6749.214,46519.184
35614.68,-25122.082
50837.83,-25225.547
-32972.477,-22609.365
-24352.213,-22550.404
34943.44,5193.884
31880.176,-37678.28
-15597.25,-10505.89
589.208,-20060.834
6617.58,-6483.0776
-28560.225,-33318.85
-7938.326,-29977.16
-31910.342,13245.3
60758.613,-8571.951
-30334.457,-22920.125
9942.927,-34951.598
-12435.982,-47002.348
-32995.484,12299.666
24669.787,37056.863
